label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.9833	5.66516135530854e-10	4.124417822998824e-10	2.015368046115224e-21	1.2107665428238026e-10	1.138168782021746e-23	1.0859869230160625e-17	0.0012391188975108733	1.2924228987606376e-09	3.340953239032174e-07	0.5273205959004335	0.011522966423012641
peak.7118	0.6011771039166239	0.5214098661234694	1.811783414010358e-14	7.806453135063647e-19	2.1980199316554318e-13	0.01803099232693863	0.1470632751962499	2.749702773843964e-09	6.7273988913482614e-18	1.0762257122083397e-06	0.37787498171245193
peak.7119	3.066348354927566e-10	1.9083282886513107e-10	1.1972636981909885e-12	2.6821254636038544e-10	2.585908706750566e-16	7.573670847117041e-06	0.003911665564811515	2.6976290651343842e-11	3.818359825929954e-11	5.152281017565187e-05	0.054286659625125286
peak.7120	1.524388986294685e-10	7.733204042411429e-11	5.520106185476729e-21	4.982480733216678e-10	5.309328669305325e-16	0.0015083936945115945	0.000768397584640107	1.4022192259051456e-07	4.553578063954597e-09	6.419806077491932e-08	0.03425149985502467
peak.7121	0.36221901839676657	0.2874249022425908	0.046209875406315146	3.4702602165283476e-10	0.16906781440380225	0.0007402894153808333	0.0612786402179508	0.0004984403963214181	1.9223076978168693e-13	0.00016756739972378383	0.2605791410924967
peak.7122	6.64799544114829e-20	6.09003076298325e-20	4.899510741419634e-24	6.68111920289872e-11	1.4387917699884637e-23	5.444509468704801e-18	3.2459693924345544e-06	5.0664691936312065e-22	6.611302852173092e-18	0.0023472881352831357	0.000218954083558194
peak.7123	0.5058819678816581	0.5249791877117644	6.501305544071261e-14	1.9011066565557284e-10	6.129513123721531e-17	1.131477578478579e-05	0.5291205359931662	9.966132693006618e-06	1.2864330857397508e-19	1.1983517628672665e-10	0.560666847482119
peak.7124	1.030861155360598	1.0146069135609401	2.6960709573888253e-11	1.968180070086796e-11	6.139561326301458e-17	1.131477578149886e-05	0.6865858812775131	0.00039765135701435667	5.314758943196859e-16	2.333752528534216e-08	0.8778690681328767
peak.7125	0.5249791876031733	0.489627725983282	3.006072049956561e-26	1.2171009136617908e-19	1.020243120846494e-30	2.9686024654054296e-20	0.3470661473782162	1.809021739518714e-06	4.773318110883846e-18	5.9062892147993015e-06	0.4278480283866544
peak.7126	4.668385734465174e-10	4.0941838077529203e-10	1.676602626428414e-14	1.3818343950105468e-19	3.0019752511936625e-14	0.01343508595179061	0.007288899288967148	3.1489711437677937e-06	7.206367197985329e-15	1.9587562130931735e-07	0.04606241878347636
peak.7127	0.5058819682815632	0.5249791880455041	2.8170481958625126e-24	2.470292828916782e-19	8.393867228951861e-22	6.96604762894207e-15	0.3341294323671061	9.468384517667496e-07	4.4772498386311225e-22	1.7818704679716646e-07	0.46431203147203487
peak.7128	0.36221901744804075	0.28742490166343065	7.806264634556633e-16	1.9681800951666156e-11	7.998095504522355e-17	1.2118134202224629e-08	0.057246194536324374	3.5031143699031196e-06	8.246570525633746e-12	3.195481829766838e-05	0.22834609848572246
peak.7129	0.5058819678816581	0.5249791877117644	1.6063052673311508e-18	4.255035101184055e-11	8.854244603164602e-25	1.5635369947537216e-14	0.22115629908705356	2.0778708950851275e-10	4.486359369177384e-18	0.00014126259344915848	0.3551920902039103
peak.7130	0.5058819682145264	0.5249791880264478	5.782575025042787e-06	7.910141135490501e-10	2.3942815588532647e-10	5.75397170983269e-10	0.23300836280730067	2.3017874759968234e-05	2.9110775025251106e-20	2.5061959956435887e-07	0.42284635645911056
peak.7131	6.891588363210486e-11	4.8945570651151445e-11	0.08767440575184948	0.8752731754819358	0.01238070707717811	5.35563247079727e-07	0.0006132531787781674	6.411279343792355e-14	7.975796094791536e-13	1.986515970627036e-07	0.007988146835490859
peak.7132	0.07619791663967362	0.03178214049323803	4.59514189297263e-10	0.2596200150726711	3.225788728203203e-14	5.79089955204274e-07	0.12729639928986428	3.1245224934060526e-07	1.0628253743954158e-20	5.582547886021945e-05	0.33515201450029114
peak.7133	7.513779701660961e-20	6.330945910669226e-20	1.7555806714592333e-28	4.2550350916160056e-11	1.0825581655272775e-26	1.596330580703682e-17	9.26674690245796e-06	3.4800600829792276e-19	1.715920241027462e-19	1.9686456223993183e-08	0.00045962429922298873
peak.7134	2.0045278442998967e-10	1.7277229407319893e-10	1.6582594216490378e-16	0.2596200167026521	2.3756617002075895e-14	1.6510870480685343e-15	0.006041713332098183	6.1915080985160004e-09	3.455418090308374e-09	0.0024523687802841913	0.04533397067488772
peak.7135	6.002742117724313e-10	5.185456704138713e-10	3.322616315592638e-14	6.581463880944761e-10	1.432903913246764e-16	9.031635620493104e-08	0.014675285540479546	2.247330110671723e-06	1.7564320203783983e-17	0.020793823904089504	0.07701382104003697
peak.7136	0.5058819678964731	0.5249791877020048	1.421950880966184e-09	0.2797432069258193	3.466373823706332e-18	1.38054401380021e-12	0.5332535194647996	3.7481152950100944e-05	1.1408218630564688e-21	4.932581955239642e-05	0.5623519977480984
peak.7137	0.5058819678120715	0.524979187655534	1.2326434066024727e-12	2.372400568336152e-10	5.319701423821217e-19	2.4848432444402115e-09	0.13434882798728925	2.351518891660311e-05	6.108391919589005e-18	2.2856301284623813e-09	0.2821578281448938
peak.7138	0.5058819677476877	0.5249791876170294	5.22378943427745e-12	4.712939138858638e-11	5.171456987220959e-12	2.1535391170469782e-09	0.5352192088990816	7.506905689562873e-05	1.2350926042142117e-14	0.0007300266439456634	0.5937019148568143
peak.7139	0.3800644120842477	0.2593367347665438	2.5391630367753674e-10	0.2596200150301207	1.2460564046093152e-13	1.0816859548019524e-11	0.29325488931936805	2.717896837412437e-05	1.6408715398213448e-15	4.931266089021441e-05	0.5662664198965435
peak.7140	2.763823526196002e-10	2.6143202764818086e-10	6.501305416047868e-14	1.901106655201223e-10	5.017210204918584e-16	9.400906697323681e-08	0.003366326604997965	1.7161547512819932e-10	8.233864041680533e-16	1.5930510505488173e-09	0.02640971469248838
peak.7141	3.534680421195106e-10	3.389851840268605e-10	1.6459334761637373e-15	4.2550350939614536e-11	1.5939174441978515e-15	3.170467761840986e-08	0.004050183886023763	2.0955825682082152e-07	2.0659600431653158e-18	1.5888397467597075e-08	0.030475307851727786
peak.7142	1.4411511458013953e-10	1.2039539870931612e-10	7.047786108009031e-13	2.5518292659268596e-10	4.207579940305916e-15	0.022040978874247268	0.0031987388855412575	8.200477192019374e-10	1.3824478545674225e-05	5.727939355409324e-08	0.031076195076470303
peak.7143	0.7422834282029918	0.5467616351909719	2.3649268925249476e-14	9.425878280629567e-11	2.5879937066592207e-18	1.127941494351071e-08	0.04800440697427444	4.157455341855521e-05	1.9565872686606034e-17	6.197808730285912e-06	0.23844982507348447
peak.7144	1.0308611551023943	1.014606913332099	9.216934922675712e-17	2.0441417407026705e-19	2.4047689170454356e-16	5.127081114719401e-06	0.7191817759097773	0.047638521033707956	1.296556856758324e-17	5.2357677382986705e-05	0.8548554764327431
peak.7145	1.0308611552411708	1.014606913413091	8.860487701576581e-20	3.936360138630666e-11	6.6191736222243495e-21	3.694749274766231e-10	0.7195280063617804	2.067423123966084e-08	2.5380991167783993e-13	5.140034866591231e-05	0.8615611803277399
peak.7146	1.192361555601277e-09	1.0658475893154208e-09	4.8129474849497765e-18	1.8008457543404196e-19	7.839086947340233e-20	7.422789684322928e-10	0.03378541691023872	5.137999898989195e-10	1.2446151060081081e-20	6.653386165658606e-06	0.12818061083385635
peak.7147	0.5058819676234544	0.5249791874829232	1.4906295741024938e-17	3.892891999645805e-10	1.182144244033712e-18	5.559589980198076e-13	0.3364728783223641	0.023847814399821594	2.1851406855983646e-20	0.0004527770155366846	0.44678989628450605
peak.7148	0.12944341863289796	0.08251705986003617	0.08767440620065726	0.2797432068818172	0.005064666148649602	8.758924141118881e-07	0.2388758345652736	7.767032643589492e-05	5.404036875342436e-10	6.784692694931569e-08	0.3684648780456987
peak.7149	0.5058819676234544	0.5249791874829232	2.5569310488594945e-17	2.0814904466285268e-19	1.5970190687258392e-15	2.329105456370343e-11	0.222416489215887	5.981016729638734e-07	2.7613772408111307e-10	5.435194250009622e-09	0.36414404565646696
peak.7150	2.3107374309663698e-10	1.8025450276504032e-10	1.8162984315271802e-14	4.2550351039854234e-11	3.1232731384613553e-13	0.018030995029899893	0.0006913438900474009	1.1027729452624606e-07	5.848552722441005e-20	0.006353598377810674	0.01116062440379077
peak.7151	0.7244380361580258	0.5748498042687256	2.8500366272714266e-16	1.2107665423133264e-10	4.5338758725273126e-20	1.4136703675982785e-11	0.2619785354890561	1.9000486535273883e-05	3.692608932462909e-13	3.050734741742485e-06	0.6695528684584836
peak.7152	0.5058819678166036	0.5249791876659751	1.1004526537717855e-20	4.712939135317176e-11	5.013159811840825e-25	5.040977324508798e-14	0.5362805939711237	0.0026818760405018733	5.8729453955413e-20	3.5785468479969242e-06	0.5871296477957428
peak.7153	0.5058819676334633	0.5249791874869063	1.1510909851557679e-10	5.600439245728912e-11	1.3495226533900735e-15	1.0842122361841319e-06	0.33392915762387904	3.0892696770420056e-05	7.212867807863247e-23	5.980735906542471e-08	0.42448208372961765
peak.7154	0.12944341855850525	0.0825170598175485	2.374075535432142e-25	6.754854862095486e-20	2.4330510472275076e-22	4.695556061571288e-10	0.41531686873160667	0.00023485619607603776	2.6688785468938244e-19	5.528503784361465e-07	0.5236880433488785
peak.7155	3.791165122996172e-10	2.6882269113633326e-10	7.966041631836731e-06	1.0222048062377942e-09	1.9736270630818898e-13	2.360034545549704e-05	0.005860448948661142	2.677922582850568e-09	1.3381279792517658e-10	0.0003813582858803229	0.047102944502281294
peak.7156	0.5058819679507098	0.5249791877823873	7.894603374026944e-15	4.993048836255581e-20	1.59400054186129e-20	1.5914380790523794e-08	0.5320904697473996	4.4385249829428905e-07	5.0112906010123924e-17	5.3621685169978195e-08	0.5723723972394047
peak.7157	1.01176393543539	1.0499583751167798	1.6799395434810617e-14	2.8012156888430906e-19	8.926501097137846e-18	5.0983504325393245e-06	0.6513247878626064	4.429334898153656e-07	5.328743374949955e-19	5.49159500580746e-05	0.775949707964515
peak.7158	0.7601288217288857	0.5186734673980544	1.4814968277479398e-11	4.712939145370459e-11	3.623627604976209e-14	5.2614371348767124e-14	0.063032776494528	8.57600143185316e-06	8.702942699261684e-17	2.1409750878208455e-05	0.28079228270631884
peak.7159	1.3364766699537167e-09	1.186242987802091e-09	1.5417748314014204e-22	1.8274761707298244e-19	6.044898010805347e-20	5.462016485750897e-16	0.11112401363488421	9.11125978270287e-06	2.1774105106787354e-14	0.02006424575498524	0.2718739213863061
peak.7160	1.326603731288577e-09	1.2039370404305299e-09	1.4541810502619874e-12	1.4075845473510108e-10	3.517815907289254e-13	1.3955931518276677e-09	0.08073992808844596	3.072672073057259e-05	1.0266569590871873e-17	0.0063787446312565	0.28142385804567366
peak.7161	0.38006441067885516	0.2593367335313552	2.9527516626866498e-08	8.82707781500343e-20	1.4715476160692602e-10	1.5688333671674846e-09	0.08662526538464058	1.2214065242931094e-06	3.1200296270085764e-16	0.006356005327285132	0.24560618069879672
peak.7162	0.07619791655630458	0.03178214039318061	2.882393659783954e-09	3.435245425896049e-19	7.357822039549056e-11	3.3733827487083884e-11	0.016205455208605096	6.206116007452213e-10	2.250006541464833e-15	0.006353451022409713	0.09813087814912089
peak.7163	2.783572900574297e-10	2.584848496565672e-10	1.2416838319148531e-11	1.1859639171227344e-19	1.2478644069781512e-07	0.015557584988055765	0.004274610993474464	2.824172429047013e-07	2.6265485802913026e-18	4.6289307820783227e-11	0.04211241033989
peak.7164	0.5058819676134455	0.52497918747894	7.101766621883749e-08	0.25962001497454074	1.1275914230480923e-10	0.0009330542501894465	0.5276641480344383	1.4057347557277137e-08	7.925384482435249e-20	5.016748420649109e-05	0.550648583950114
peak.7165	1.2712862802778653e-09	1.11877633754739e-09	7.396700418268964e-20	0.2596200150170911	6.255372456366037e-21	1.15927770437773e-14	0.10834145135660075	9.186425785240604e-09	2.4417641403811375e-13	5.157639512225086e-05	0.2508862849217781
peak.7166	1.804274520321982e-11	1.0913533679340255e-11	3.4596455985385587e-31	2.0266288660872593e-20	1.2926749281786313e-28	5.0894822680091856e-18	0.0010148721702151558	5.3455598910131776e-17	6.738246828427776e-24	3.534256216031688e-12	0.006021778699939919
peak.7167	0.3622190181439038	0.28742490198561443	8.879843735934423e-17	2.4963820814388587e-19	3.776807976372717e-14	6.392228988221505e-13	0.09849383535449456	9.100493301488385e-06	8.428660621607263e-19	1.3809731601962148e-06	0.33331497763786244
peak.7168	7.43926930327432e-11	4.2487666143891153e-11	5.98748633505029e-17	5.07773189482902e-19	3.8092176247700585e-15	4.2827803514100075e-14	0.0001834574935569267	2.3009412166536987e-18	9.723189144734514e-25	1.1329414477290327e-08	0.004536923107156207
peak.7169	1.3165948899653093e-09	1.1999538626020623e-09	0.02763058485312217	0.8152345798639136	4.830685824969741e-05	9.424016847299281e-07	0.11609178024910775	1.714781510362818e-11	5.0542193706410313e-14	0.006806878290347223	0.27757757195463706
peak.7170	0.07619791621917615	0.0317821401114106	4.991577140508948e-21	1.4131256038158997e-19	1.7550735611376002e-17	5.691833564231542e-09	0.04990166466989645	1.666242602170701e-06	1.278845438572156e-14	1.482441298433924e-07	0.178157409858572
peak.7171	0.5058819679008693	0.5249791876907687	7.736950677501427e-11	4.3226397233600605e-10	5.568901375607353e-21	0.06779788780642633	0.13008200855603516	4.819545992459132e-06	2.06256751871818e-12	0.0005916815843628855	0.29490181445664226
peak.7172	0.524979187687439	0.48962772600807564	6.213510430463749e-19	1.293278691529262e-19	8.528029965143909e-21	1.9866963075034327e-10	0.11915974635584436	3.034142947048569e-09	3.721280267896143e-21	6.7695056383693975e-06	0.25704662708599196
peak.7173	0.8681009848310624	0.8124040888850717	1.0733938812806797e-19	2.810459567097325e-19	8.228172115171436e-26	2.0231002209665082e-14	0.6788825831683559	3.719474473056717e-08	1.1259831348148641e-12	2.3715576461526255e-05	0.811727144378371
peak.7174	2.265417112896494e-10	1.6981342053190163e-10	1.5872202657994372e-26	9.996997059590281e-20	6.672573711410136e-25	3.78221718051519e-12	6.325473407170781e-06	1.7586626788591496e-16	1.1910553778172331e-21	7.587299830551334e-07	0.00024232021297469446
peak.7175	3.924458806487965e-10	3.6693071483349627e-10	5.31638680303742e-22	2.0435235298280397e-20	1.74665572738205e-23	2.472790307231309e-12	0.0037049307402381017	3.162604463674468e-05	3.748852579951508e-09	3.036168620734657e-05	0.0334053488882255
peak.7176	0.5249791877001408	0.48962772604712435	6.753865410540243e-20	1.0293893049395035e-19	1.6305715301355838e-15	2.4000724443939855e-05	0.35115786552182465	0.005467591530305527	7.785610562596905e-19	0.0027680269613460117	0.4609966400800889
peak.7177	1.6700417353087156	1.6385018426715907	5.8405015263249115e-18	4.413344080828416e-19	1.6579532990032787e-22	7.409394982435777e-16	1.7774375447739568	1.7914816274209325e-09	2.9235400750763926e-19	6.902377651970689e-06	2.032922485869235
peak.7178	1.4411511450208087e-10	1.2039539865049784e-10	1.3387285296197506e-23	4.712939133128675e-11	3.777746051024604e-27	7.380369276044777e-13	0.0008353108142994098	1.0409706572281457e-08	1.2469694142535193e-17	0.0005698032943263858	0.012099123931494453
peak.7179	1.2423333429031593e-10	1.341062732063123e-10	4.387769691852545e-23	2.6533489113810287e-19	1.0731838034772246e-19	3.0385855783865994e-11	6.793740414367652e-05	5.363424304752014e-11	3.0905430317435906e-22	2.074830829200664e-05	0.0016219044502516855
peak.7180	0.5249791883888446	0.4896277265063971	1.533194975535302e-08	1.9676284652659843e-10	3.0959426195768565e-11	1.4232905112126275e-09	0.3967697192554614	3.5563633768487524e-05	9.078260400946231e-17	2.4487615025307263e-06	0.6185566648661733
peak.7181	2.0045278360119365e-10	1.7277229341989106e-10	1.7565722322470255e-21	4.4224368083951757e-10	1.3948433511959072e-19	1.2783215087664916e-05	0.0009208262619478505	1.5320229147501046e-07	1.0389642910875354e-20	9.252110408541171e-06	0.0082192345504433
peak.7182	0.5249791876820981	0.4896277260362108	0.5249812037622824	0.49944782159169976	0.019464042756476695	5.972264000828283e-06	0.19680977243825049	6.214111287536735e-05	1.1549305737282348e-15	4.3447261841716616e-05	0.36381135909825274
peak.7183	0.6011771038967422	0.5214098661371803	1.881826214108285e-12	4.2550351185108455e-11	2.89881538311065e-10	0.0007637685704236861	0.24889429133076088	1.012790512621415e-05	1.1176121264813622e-10	4.841158984717918e-07	0.5291704660061344
peak.7184	8.884522097443308e-10	7.256254446391201e-10	1.136667349618835e-08	2.0233226465084724	7.0782953708338205e-09	0.00017809350403640765	0.010292675831143093	4.706292192992522e-10	3.838914955019733e-14	0.004709274784774706	0.05938009219180927
peak.7185	7.154411440942374e-10	6.993081571779284e-10	1.8366623220836748e-24	3.93636014304905e-11	6.220229413989459e-22	4.983333241131054e-15	0.023960957134629896	1.6793803649915183e-11	1.3564934560245137e-18	0.11209144678471063	0.08109902966582087
peak.7186	3.8257294155444574e-10	3.84624767082437e-10	2.8920014903068036e-18	2.985911299329764e-10	3.532457599067415e-17	4.086881595446276e-10	0.017210243774251132	3.7623285226660425e-07	2.974558135384374e-21	0.11207396918035491	0.086907555674212
